participantId,trialId,trialOrder,responseId,percentComplete,description,instruction,responsePrompt,answer,startTime,endTime,duration,cleanedDuration
"d942b80c-347f-4e35-8362-bb3fe62284a9","bar-chart-1","70","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.93,2.93","2025-03-05T16:00:03.787Z","2025-03-05T16:00:07.467Z","3680","3680"
"d942b80c-347f-4e35-8362-bb3fe62284a9","pie-chart-1","71","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.86,2.86","2025-03-05T16:00:07.572Z","2025-03-05T16:00:09.431Z","1859","1859"
"d942b80c-347f-4e35-8362-bb3fe62284a9","bar-chart-v-1","72","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.27,2.27","2025-03-05T16:00:09.521Z","2025-03-05T16:00:11.191Z","1670","1670"
"db4e8488-8018-487c-84c6-74b4201e6f63","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","1","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.29,2.29","2025-03-05T11:48:28.771Z","2025-03-05T11:48:31.804Z","3033","3033"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","2","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.75,2.75","2025-03-05T11:48:31.917Z","2025-03-05T11:48:33.846Z","1929","1929"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","3","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.45,2.45","2025-03-05T11:48:33.945Z","2025-03-05T11:48:36.025Z","2080","2080"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","4","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.31,2.31","2025-03-05T11:48:36.145Z","2025-03-05T11:48:38.465Z","2320","2320"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","5","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.48,2.48","2025-03-05T11:48:38.597Z","2025-03-05T11:48:40.616Z","2019","2019"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","6","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.83,2.83","2025-03-05T11:48:40.705Z","2025-03-05T11:48:42.634Z","1929","1929"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","7","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-05T11:48:42.774Z","2025-03-05T11:48:44.466Z","1692","1692"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","8","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.69,2.69","2025-03-05T11:48:44.603Z","2025-03-05T11:48:46.543Z","1940","1940"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","9","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","0.79,0.79","2025-03-05T11:48:46.676Z","2025-03-05T11:48:48.350Z","1674","1674"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","10","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.97,1.97","2025-03-05T11:48:48.451Z","2025-03-05T11:48:50.693Z","2242","2242"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","11","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.77,2.77","2025-03-05T11:48:50.806Z","2025-03-05T11:48:53.010Z","2204","2204"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","12","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.82,2.82","2025-03-05T11:48:53.117Z","2025-03-05T11:48:54.953Z","1836","1836"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","13","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.91,2.91","2025-03-05T11:48:55.054Z","2025-03-05T11:48:56.859Z","1805","1805"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","14","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.17,2.17","2025-03-05T11:48:56.974Z","2025-03-05T11:48:58.529Z","1555","1555"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","15","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.37,1.37","2025-03-05T11:48:58.636Z","2025-03-05T11:49:00.506Z","1870","1870"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","16","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.48,2.48","2025-03-05T11:49:00.610Z","2025-03-05T11:49:02.854Z","2244","2244"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","17","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.57,1.57","2025-03-05T11:49:02.967Z","2025-03-05T11:49:04.983Z","2016","2016"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","18","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.33,2.33","2025-03-05T11:49:05.089Z","2025-03-05T11:49:06.946Z","1857","1857"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","19","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.60,2.76","2025-03-05T11:49:07.056Z","2025-03-05T11:49:09.098Z","2042","2042"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","20","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.82,2.82","2025-03-05T11:49:09.200Z","2025-03-05T11:49:11.012Z","1812","1812"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","21","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.92,2.92","2025-03-05T11:49:11.104Z","2025-03-05T11:49:14.182Z","3078","3078"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","22","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-05T11:49:14.291Z","2025-03-05T11:49:16.122Z","1831","1831"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","23","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.89,2.89","2025-03-05T11:49:16.212Z","2025-03-05T11:49:18.013Z","1801","1801"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","24","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.55,2.55","2025-03-05T11:49:18.096Z","2025-03-05T11:49:20.000Z","1904","1904"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","25","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.8,2.8","2025-03-05T11:49:20.097Z","2025-03-05T11:49:21.876Z","1779","1779"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","26","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.69,2.69","2025-03-05T11:49:22.000Z","2025-03-05T11:49:23.918Z","1918","1918"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","27","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.86,2.86","2025-03-05T11:49:24.032Z","2025-03-05T11:49:25.723Z","1691","1691"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","28","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.20,2.20","2025-03-05T11:49:25.826Z","2025-03-05T11:49:27.382Z","1556","1556"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","29","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","0.97,0.97","2025-03-05T11:49:27.500Z","2025-03-05T11:49:29.212Z","1712","1712"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","30","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.40,1.40","2025-03-05T11:49:29.314Z","2025-03-05T11:49:31.095Z","1781","1781"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","31","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.40,1.40","2025-03-05T11:49:31.193Z","2025-03-05T11:49:33.175Z","1982","1982"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","32","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T11:49:33.299Z","2025-03-05T11:49:35.435Z","2136","2136"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","33","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-05T11:49:35.526Z","2025-03-05T11:49:37.277Z","1751","1751"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","34","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.42,2.42","2025-03-05T11:49:37.377Z","2025-03-05T11:49:39.334Z","1957","1957"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","35","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.72,1.72","2025-03-05T11:49:39.453Z","2025-03-05T11:49:41.726Z","2273","2273"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","36","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.57,2.57","2025-03-05T11:49:41.842Z","2025-03-05T11:49:43.691Z","1849","1849"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","37","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T11:49:43.795Z","2025-03-05T11:49:47.010Z","3215","3215"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","38","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.91,2.91","2025-03-05T11:49:47.146Z","2025-03-05T11:49:48.959Z","1813","1813"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","39","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.02,2.02","2025-03-05T11:49:49.061Z","2025-03-05T11:49:50.737Z","1676","1676"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","40","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.62,2.62","2025-03-05T11:49:50.830Z","2025-03-05T11:49:52.767Z","1937","1937"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","41","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.54,2.54","2025-03-05T11:49:52.895Z","2025-03-05T11:49:54.782Z","1887","1887"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","42","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.84,1.84","2025-03-05T11:49:54.879Z","2025-03-05T11:49:56.696Z","1817","1817"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","43","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.61,1.61","2025-03-05T11:49:56.822Z","2025-03-05T11:49:58.545Z","1723","1723"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","44","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.60,2.60","2025-03-05T11:49:58.651Z","2025-03-05T11:50:01.260Z","2609","2609"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","45","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.64,2.64","2025-03-05T11:50:01.370Z","2025-03-05T11:50:03.091Z","1721","1721"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","46","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.37,2.37","2025-03-05T11:50:03.181Z","2025-03-05T11:50:06.007Z","2826","2826"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","47","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.92,2.92","2025-03-05T11:50:06.121Z","2025-03-05T11:50:07.843Z","1722","1722"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","48","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.62,2.62","2025-03-05T11:50:07.953Z","2025-03-05T11:50:09.823Z","1870","1870"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","49","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T11:50:09.914Z","2025-03-05T11:50:11.937Z","2023","2023"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","50","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.82,2.82","2025-03-05T11:50:12.067Z","2025-03-05T11:50:14.016Z","1949","1949"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","51","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.14,2.15","2025-03-05T11:50:14.111Z","2025-03-05T11:50:16.446Z","2335","2335"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","52","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.75,2.75","2025-03-05T11:50:16.559Z","2025-03-05T11:50:18.430Z","1871","1871"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","53","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.66,2.66","2025-03-05T11:50:18.538Z","2025-03-05T11:50:20.427Z","1889","1889"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","54","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.97,2.97","2025-03-05T11:50:20.555Z","2025-03-05T11:50:22.835Z","2280","2280"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","55","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.73,2.73","2025-03-05T11:50:22.999Z","2025-03-05T11:50:25.015Z","2016","2016"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","56","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.45,1.48","2025-03-05T11:50:25.152Z","2025-03-05T11:50:27.612Z","2460","2460"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","57","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.16,2.16","2025-03-05T11:50:27.746Z","2025-03-05T11:50:29.624Z","1878","1878"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","58","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T11:50:29.718Z","2025-03-05T11:50:31.521Z","1803","1803"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","59","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.63,2.63","2025-03-05T11:50:31.642Z","2025-03-05T11:50:33.360Z","1718","1718"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","60","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.36,2.36","2025-03-05T11:50:33.445Z","2025-03-05T11:50:35.714Z","2269","2269"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","61","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.8,2.8","2025-03-05T11:50:35.840Z","2025-03-05T11:50:37.711Z","1871","1871"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","62","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.32,2.32","2025-03-05T11:50:37.830Z","2025-03-05T11:50:39.961Z","2131","2131"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","63","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.93,1.93","2025-03-05T11:50:40.060Z","2025-03-05T11:50:41.925Z","1865","1865"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","64","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.93,2.95","2025-03-05T11:50:42.045Z","2025-03-05T11:50:44.828Z","2783","2783"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","65","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.83,2.83","2025-03-05T11:50:44.946Z","2025-03-05T11:50:47.213Z","2267","2267"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","66","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.68,2.68","2025-03-05T11:50:47.323Z","2025-03-05T11:50:49.383Z","2060","2060"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","67","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.77,2.77","2025-03-05T11:50:49.525Z","2025-03-05T11:50:51.365Z","1840","1840"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","68","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-05T11:50:51.462Z","2025-03-05T11:50:53.474Z","2012","2012"
"db4e8488-8018-487c-84c6-74b4201e6f63","stacked-bar-1","69","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T11:50:53.609Z","2025-03-05T11:50:55.907Z","2298","2298"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-1","70","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.39,2.39","2025-03-05T11:50:56.014Z","2025-03-05T11:50:58.103Z","2089","2089"
"db4e8488-8018-487c-84c6-74b4201e6f63","pie-chart-1","71","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.26,2.26","2025-03-05T11:50:58.205Z","2025-03-05T11:51:00.134Z","1929","1929"
"db4e8488-8018-487c-84c6-74b4201e6f63","bar-chart-v-1","72","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.10,2.10","2025-03-05T11:51:00.246Z","2025-03-05T11:51:02.178Z","1932","1932"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","1","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.79,2.79","2025-03-05T16:07:31.859Z","2025-03-05T16:07:33.336Z","1477","1477"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","2","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.78,2.78","2025-03-05T16:07:33.479Z","2025-03-05T16:07:34.881Z","1402","1402"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","3","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.89,2.89","2025-03-05T16:07:35.021Z","2025-03-05T16:07:36.437Z","1416","1416"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","4","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.60,2.60","2025-03-05T16:07:36.647Z","2025-03-05T16:07:38.498Z","1851","1851"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","5","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.95,2.95","2025-03-05T16:07:38.650Z","2025-03-05T16:07:40.181Z","1531","1531"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","6","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.50,1.50","2025-03-05T16:07:40.341Z","2025-03-05T16:07:41.924Z","1583","1583"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","7","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.73,2.73","2025-03-05T16:07:42.064Z","2025-03-05T16:07:43.541Z","1477","1477"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","8","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.82,3.00","2025-03-05T16:07:43.643Z","2025-03-05T16:07:45.936Z","2293","2293"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","9","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.43,2.43","2025-03-05T16:07:46.066Z","2025-03-05T16:07:47.468Z","1402","1402"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","10","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.23,2.23","2025-03-05T16:07:47.603Z","2025-03-05T16:07:49.838Z","2235","2235"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","11","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.84,1.84","2025-03-05T16:07:49.948Z","2025-03-05T16:07:51.737Z","1789","1789"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","12","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.27,2.27","2025-03-05T16:07:51.829Z","2025-03-05T16:07:53.372Z","1543","1543"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","13","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.73,2.73","2025-03-05T16:07:53.499Z","2025-03-05T16:07:55.023Z","1524","1524"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","14","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.49,2.49","2025-03-05T16:07:55.120Z","2025-03-05T16:07:56.731Z","1611","1611"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","15","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.58,2.58","2025-03-05T16:07:56.851Z","2025-03-05T16:07:58.528Z","1677","1677"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","16","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.52,2.52","2025-03-05T16:07:58.641Z","2025-03-05T16:08:00.206Z","1565","1565"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","17","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.94,2.94","2025-03-05T16:08:00.324Z","2025-03-05T16:08:01.875Z","1551","1551"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","18","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.38,2.38","2025-03-05T16:08:01.980Z","2025-03-05T16:08:03.854Z","1874","1874"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","19","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.18,2.18","2025-03-05T16:08:03.951Z","2025-03-05T16:08:05.852Z","1901","1901"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","20","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.90,2.93","2025-03-05T16:08:05.962Z","2025-03-05T16:08:08.435Z","2473","2473"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","21","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.52,2.52","2025-03-05T16:08:08.542Z","2025-03-05T16:08:10.131Z","1589","1589"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","22","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.95,2.95","2025-03-05T16:08:10.223Z","2025-03-05T16:08:12.084Z","1861","1861"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","23","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.91,2.91","2025-03-05T16:08:12.199Z","2025-03-05T16:08:13.725Z","1526","1526"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","24","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.86,2.86","2025-03-05T16:08:13.811Z","2025-03-05T16:08:15.517Z","1706","1706"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","25","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.9,2.9","2025-03-05T16:08:15.625Z","2025-03-05T16:08:17.655Z","2030","2030"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","26","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.39,2.39","2025-03-05T16:08:17.756Z","2025-03-05T16:08:19.593Z","1837","1837"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","27","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.88,2.92","2025-03-05T16:08:19.687Z","2025-03-05T16:08:21.922Z","2235","2235"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","28","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.83,2.83","2025-03-05T16:08:22.041Z","2025-03-05T16:08:23.537Z","1496","1496"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","29","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.93,2.93","2025-03-05T16:08:23.635Z","2025-03-05T16:08:25.162Z","1527","1527"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","30","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.63,2.63","2025-03-05T16:08:25.265Z","2025-03-05T16:08:27.270Z","2005","2005"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","31","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-05T16:08:27.369Z","2025-03-05T16:08:29.945Z","2576","2576"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","32","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.37,2.37","2025-03-05T16:08:30.064Z","2025-03-05T16:08:31.883Z","1819","1819"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","33","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.56,2.87","2025-03-05T16:08:32.016Z","2025-03-05T16:08:33.600Z","1584","1584"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-1","34","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.71,2.71","2025-03-05T16:08:33.714Z","2025-03-05T16:08:35.738Z","2024","2024"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","pie-chart-1","35","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.04,2.12","2025-03-05T16:08:35.856Z","2025-03-05T16:08:37.413Z","1557","1557"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","bar-chart-v-1","36","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.93,2.93","2025-03-05T16:08:37.508Z","2025-03-05T16:08:39.295Z","1787","1787"
"dc54fc1b-d39b-4242-835d-d70d96a54a94","stacked-bar-1","37","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.62,2.79","2025-03-05T16:08:39.409Z","2025-03-05T16:08:40.903Z","1494","1494"
